k,Up_est,Up_low,Up_up,Up_true,SOC_est,SOC_low,SOC_up,SOC_true,Vol,y_est,y_low,y_up,y_true
163,0.0988377,-4.84276e+38,4.84276e+38,0.0186237,-5.55427,-8.48539e+45,8.48539e+45,0.788626,3.84684,1005.33,-6.48239e+52,6.48239e+52,3.8361
164,0.096581,-9.7665e+38,9.7665e+38,0.0190473,-5.55428,-1.69708e+46,1.69708e+46,0.788495,3.84652,1016.11,-1.29649e+53,1.29649e+53,3.83592
165,0.0943985,-1.96843e+39,1.96843e+39,0.0194191,-5.55429,-3.39416e+46,3.39416e+46,0.788445,3.95563,738.175,-2.59252e+53,2.59252e+53,3.94285
166,0.0908117,-3.9786e+39,3.9786e+39,0.0182713,-5.55412,-6.78832e+46,6.78832e+46,0.788471,3.9582,510.299,-5.1843e+53,5.1843e+53,3.94565
167,0.0873425,-8.01887e+39,8.01887e+39,0.0171085,-5.55399,-1.35766e+47,1.35766e+47,0.788618,3.95999,323.523,-1.03674e+54,1.03674e+54,3.94631
168,0.083987,-1.61383e+40,1.61383e+40,0.0160011,-5.55388,-2.71533e+47,2.71533e+47,0.788721,3.96146,170.457,-2.07328e+54,2.07328e+54,3.94685
169,0.0807418,-3.24519e+40,3.24519e+40,0.0148956,-5.55378,-5.43065e+47,5.43065e+47,0.788777,3.96321,44.9467,-4.14622e+54,4.14622e+54,3.94853
170,0.0776027,-6.52222e+40,6.52222e+40,0.0138932,-5.55371,-1.08613e+48,1.08613e+48,0.78884,3.96451,-57.9105,-8.29191e+54,8.29191e+54,3.94849
171,0.0745668,-1.31035e+41,1.31035e+41,0.0130412,-5.55365,-2.17226e+48,2.17226e+48,0.788975,3.96548,-142.304,-1.65829e+55,1.65829e+55,3.95022
172,0.07163,-2.63177e+41,2.63177e+41,0.0121076,-5.5536,-4.34452e+48,4.34452e+48,0.789004,3.9666,-211.459,-3.31645e+55,3.31645e+55,3.95077
173,0.0687896,-5.28439e+41,5.28439e+41,0.0112551,-5.55356,-8.68904e+48,8.68904e+48,0.789101,3.93117,-172.706,-6.63305e+55,6.63305e+55,3.9157
174,0.0665345,-1.0597e+42,1.0597e+42,0.0109051,-5.55358,-1.73781e+49,1.73781e+49,0.789075,3.93127,-140.899,-1.32664e+56,1.32664e+56,3.91634
175,0.0643532,-2.12608e+42,2.12608e+42,0.0105335,-5.5536,-3.47562e+49,3.47562e+49,0.789118,3.93118,-114.818,-2.65332e+56,2.65332e+56,3.917
176,0.0622435,-4.26598e+42,4.26598e+42,0.0102083,-5.55361,-6.95123e+49,6.95123e+49,0.789137,3.93134,-93.4317,-5.30671e+56,5.30671e+56,3.91673
177,0.0602029,-8.55905e+42,8.55905e+42,0.00979267,-5.55363,-1.39025e+50,1.39025e+50,0.789108,3.93155,-75.8961,-1.06135e+57,1.06135e+57,3.91759
178,0.0582293,-1.71699e+43,1.71699e+43,0.00949954,-5.55364,-2.78049e+50,2.78049e+50,0.789048,3.93181,-61.5175,-2.12273e+57,2.12273e+57,3.91755
179,0.0563203,-3.44376e+43,3.44376e+43,0.00911095,-5.55365,-5.56099e+50,5.56099e+50,0.788998,3.93228,-49.7277,-4.24548e+57,4.24548e+57,3.91837
180,0.0544739,-6.90589e+43,6.90589e+43,0.00875802,-5.55365,-1.1122e+51,1.1122e+51,0.789003,3.93235,-40.0606,-8.49101e+57,8.49101e+57,3.91795
181,0.0526881,-1.38462e+44,1.38462e+44,0.00853836,-5.55366,-2.2244e+51,2.2244e+51,0.78906,3.93239,-32.134,-1.69821e+58,1.69821e+58,3.91934
182,0.0509608,-2.77567e+44,2.77567e+44,0.00816383,-5.55366,-4.44879e+51,4.44879e+51,0.788992,3.93272,-25.6347,-3.39644e+58,3.39644e+58,3.91922
183,0.0492901,-5.56336e+44,5.56336e+44,0.00785655,-5.55367,-8.89758e+51,8.89758e+51,0.788929,3.93269,-20.3056,-6.7929e+58,6.7929e+58,3.92022
184,0.0476742,-1.11492e+45,1.11492e+45,0.00766775,-5.55367,-1.77952e+52,1.77952e+52,0.788886,3.93306,-15.936,-1.35858e+59,1.35858e+59,3.91903
185,0.0461113,-2.23403e+45,2.23403e+45,0.00742737,-5.55367,-3.55903e+52,3.55903e+52,0.788969,3.93311,-12.3533,-2.71717e+59,2.71717e+59,3.9199
186,0.0445996,-4.4759e+45,4.4759e+45,0.00718463,-5.55368,-7.11806e+52,7.11806e+52,0.789021,3.93336,-9.41561,-5.43435e+59,5.43435e+59,3.92065
187,0.0431374,-8.96646e+45,8.96646e+45,0.00691918,-5.55368,-1.42361e+53,1.42361e+53,0.789004,3.93373,-7.00691,-1.08687e+60,1.08687e+60,3.92021
188,0.0417233,-1.79603e+46,1.79603e+46,0.00672284,-5.55368,-2.84723e+53,2.84723e+53,0.789095,3.89851,90.3546,-2.17388e+60,2.17388e+60,3.885
189,0.0408469,-3.59365e+46,3.59365e+46,0.00708148,-5.55374,-5.69445e+53,5.69445e+53,0.789122,3.89719,170.26,-4.34797e+60,4.34797e+60,3.88423
190,0.0399995,-7.19452e+46,7.19452e+46,0.00728137,-5.55378,-1.13889e+54,1.13889e+54,0.788999,3.89629,235.749,-8.69631e+60,8.69631e+60,3.88503
191,0.0391797,-1.44064e+47,1.44064e+47,0.0076024,-5.55382,-2.27778e+54,2.27778e+54,0.788992,3.89587,289.485,-1.73932e+61,1.73932e+61,3.8841
192,0.0383869,-2.88485e+47,2.88485e+47,0.00793067,-5.55386,-4.55556e+54,4.55556e+54,0.788989,3.89503,333.514,-3.47874e+61,3.47874e+61,3.88261
193,0.03762,-5.77665e+47,5.77665e+47,0.00813512,-5.55388,-9.11112e+54,9.11112e+54,0.788993,3.89485,369.615,-6.95763e+61,6.95763e+61,3.88305
194,0.0368782,-1.15664e+48,1.15664e+48,0.00845063,-5.5539,-1.82222e+55,1.82222e+55,0.788954,3.89424,399.252,-1.39155e+62,1.39155e+62,3.88367
195,0.0361609,-2.31573e+48,2.31573e+48,0.00872354,-5.55392,-3.64445e+55,3.64445e+55,0.788788,3.89406,423.518,-2.78315e+62,2.78315e+62,3.88177
196,0.0354669,-4.63601e+48,4.63601e+48,0.00889518,-5.55394,-7.2889e+55,7.2889e+55,0.7888,3.89343,443.484,-5.56636e+62,5.56636e+62,3.88243
197,0.0347961,-9.28045e+48,9.28045e+48,0.00903974,-5.55395,-1.45778e+56,1.45778e+56,0.788757,3.89329,459.785,-1.11328e+63,1.11328e+63,3.88234
198,0.0341468,-1.85765e+49,1.85765e+49,0.00915697,-5.55396,-2.91556e+56,2.91556e+56,0.788657,3.89295,473.186,-2.22659e+63,2.22659e+63,3.88216
199,0.0335191,-3.7182e+49,3.7182e+49,0.00944057,-5.55397,-5.83112e+56,5.83112e+56,0.788676,3.89278,484.139,-4.4532e+63,4.4532e+63,3.8826
200,0.0329117,-7.44176e+49,7.44176e+49,0.00965539,-5.55397,-1.16622e+57,1.16622e+57,0.788621,3.89233,493.154,-8.90646e+63,8.90646e+63,3.88198
201,0.0323244,-1.48935e+50,1.48935e+50,0.00987824,-5.55398,-2.33245e+57,2.33245e+57,0.788452,3.89212,500.545,-1.7813e+64,1.7813e+64,3.88148
202,0.0317564,-2.98054e+50,2.98054e+50,0.010112,-5.55398,-4.66489e+57,4.66489e+57,0.788403,3.89167,506.606,-3.56261e+64,3.56261e+64,3.87979
203,0.031207,-5.96452e+50,5.96452e+50,0.0103457,-5.55399,-9.32979e+57,9.32979e+57,0.788422,3.89152,511.54,-7.12525e+64,7.12525e+64,3.8807
204,0.0306755,-1.19354e+51,1.19354e+51,0.0105249,-5.55399,-1.86596e+58,1.86596e+58,0.788301,3.89113,515.621,-1.42505e+65,1.42505e+65,3.88059
205,0.0301615,-2.38828e+51,2.38828e+51,0.0106791,-5.55399,-3.73191e+58,3.73191e+58,0.788231,3.89094,518.932,-2.85011e+65,2.85011e+65,3.87944
206,0.0296642,-4.77878e+51,4.77878e+51,0.0108425,-5.55399,-7.46383e+58,7.46383e+58,0.788139,3.89055,521.681,-5.70023e+65,5.70023e+65,3.87955
207,0.0291834,-9.56168e+51,9.56168e+51,0.0110633,-5.55399,-1.49277e+59,1.49277e+59,0.788018,3.89036,523.969,-1.14005e+66,1.14005e+66,3.88032
208,0.0287186,-1.91311e+52,1.91311e+52,0.0111021,-5.554,-2.98553e+59,2.98553e+59,0.788042,3.89021,525.811,-2.2801e+66,2.2801e+66,3.87844
209,0.0282688,-3.82765e+52,3.82765e+52,0.0112152,-5.554,-5.97106e+59,5.97106e+59,0.787972,3.88972,527.321,-4.5602e+66,4.5602e+66,3.87965
210,0.0278337,-7.65798e+52,7.65798e+52,0.0114026,-5.554,-1.19421e+60,1.19421e+60,0.787961,3.88967,528.525,-9.12041e+66,9.12041e+66,3.87958
211,0.0274127,-1.5321e+53,1.5321e+53,0.0115204,-5.554,-2.38843e+60,2.38843e+60,0.787813,3.88943,529.546,-1.82408e+67,1.82408e+67,3.87785
212,0.0270057,-3.06513e+53,3.06513e+53,0.0116956,-5.554,-4.77685e+60,4.77685e+60,0.787699,3.88934,530.349,-3.64817e+67,3.64817e+67,3.87849
213,0.0266119,-6.132e+53,6.132e+53,0.0118766,-5.554,-9.5537e+60,9.5537e+60,0.787714,3.8891,531.041,-7.29634e+67,7.29634e+67,3.87879
214,0.0262312,-1.22673e+54,1.22673e+54,0.0120725,-5.554,-1.91074e+61,1.91074e+61,0.787573,3.88887,531.609,-1.45927e+68,1.45927e+68,3.87839
215,0.0258629,-2.45406e+54,2.45406e+54,0.0122506,-5.554,-3.82148e+61,3.82148e+61,0.787597,3.88863,532.075,-2.91854e+68,2.91854e+68,3.87809
216,0.0255067,-4.90926e+54,4.90926e+54,0.0123377,-5.554,-7.64296e+61,7.64296e+61,0.78756,3.88864,532.422,-5.83708e+68,5.83708e+68,3.87869
217,0.0251621,-9.82065e+54,9.82065e+54,0.0123765,-5.554,-1.52859e+62,1.52859e+62,0.787447,3.88813,532.741,-1.16742e+69,1.16742e+69,3.87664
218,0.0248289,-1.96453e+55,1.96453e+55,0.0124777,-5.554,-3.05718e+62,3.05718e+62,0.787284,3.88794,532.968,-2.33483e+69,2.33483e+69,3.87665
219,0.0245064,-3.9298e+55,3.9298e+55,0.0124835,-5.554,-6.11437e+62,6.11437e+62,0.787117,3.88805,533.189,-4.66966e+69,4.66966e+69,3.87675
220,0.0241947,-7.86099e+55,7.86099e+55,0.012514,-5.554,-1.22287e+63,1.22287e+63,0.787001,3.88764,533.37,-9.33933e+69,9.33933e+69,3.87773
221,0.0238932,-1.57246e+56,1.57246e+56,0.0125565,-5.554,-2.44575e+63,2.44575e+63,0.786893,3.88773,533.518,-1.86787e+70,1.86787e+70,3.87627
222,0.0236016,-3.1454e+56,3.1454e+56,0.0126295,-5.554,-4.89149e+63,4.89149e+63,0.786743,3.88754,533.64,-3.73573e+70,3.73573e+70,3.87667
223,0.0233195,-6.29171e+56,6.29171e+56,0.0126702,-5.554,-9.78299e+63,9.78299e+63,0.786721,3.88747,533.739,-7.47147e+70,7.47147e+70,3.87754
224,0.0230467,-1.25851e+57,1.25851e+57,0.0127798,-5.554,-1.9566e+64,1.9566e+64,0.786684,3.63447,1202.65,-1.49492e+71,1.49492e+71,3.6242
225,0.0262249,-2.50064e+57,2.50064e+57,0.0163168,-5.5544,-3.9132e+64,3.9132e+64,0.786127,3.62626,1751.82,-2.99087e+71,2.99087e+71,3.62017
226,0.0292988,-4.99065e+57,4.99065e+57,0.0197089,-5.55473,-7.82639e+64,7.82639e+64,0.785604,3.61934,2202.36,-5.98343e+71,5.98343e+71,3.61599
227,0.0322718,-9.97966e+57,9.97966e+57,0.0229834,-5.55499,-1.56528e+65,1.56528e+65,0.78509,3.61306,2572.01,-1.19696e+72,1.19696e+72,3.6118
228,0.0351475,-1.9972e+58,1.9972e+58,0.0261903,-5.55521,-3.13056e+65,3.13056e+65,0.784491,3.60812,2875.44,-2.39438e+72,2.39438e+72,3.60828
229,0.0379301,-3.99798e+58,3.99798e+58,0.0291789,-5.55539,-6.26111e+65,6.26111e+65,0.784015,3.60393,3123.99,-4.78951e+72,4.78951e+72,3.60583
230,0.04062,-8.00335e+58,8.00335e+58,0.032061,-5.55554,-1.25222e+66,1.25222e+66,0.78341,3.59996,3327.82,-9.58023e+72,9.58023e+72,3.6029
231,0.0432216,-1.60204e+59,1.60204e+59,0.0349344,-5.55566,-2.50445e+66,2.50445e+66,0.782938,3.5963,3494.99,-1.91625e+73,1.91625e+73,3.59929
232,0.0457381,-3.20647e+59,3.20647e+59,0.0377436,-5.55576,-5.00889e+66,5.00889e+66,0.782315,3.70393,3344.28,-3.83213e+73,3.83213e+73,3.70402
233,0.0466971,-6.43534e+59,6.43534e+59,0.0390103,-5.55567,-1.00178e+67,1.00178e+67,0.782037,3.70387,3220.67,-7.66367e+73,7.66367e+73,3.70091
234,0.0476247,-1.28899e+60,1.28899e+60,0.0402081,-5.5556,-2.00356e+67,2.00356e+67,0.781768,3.70297,3119.39,-1.53264e+74,1.53264e+74,3.70072
235,0.048522,-2.57947e+60,2.57947e+60,0.0412731,-5.55554,-4.00711e+67,4.00711e+67,0.781387,3.70192,3036.37,-3.06512e+74,3.06512e+74,3.69858
236,0.0493899,-5.15976e+60,5.15976e+60,0.0424347,-5.55549,-8.01422e+67,8.01422e+67,0.780998,3.70118,2968.29,-6.12997e+74,6.12997e+74,3.69823
237,0.0502291,-1.03194e+61,1.03194e+61,0.0435148,-5.55545,-1.60284e+68,1.60284e+68,0.780678,3.70042,2912.52,-1.22595e+75,1.22595e+75,3.69703
238,0.051041,-2.0637e+61,2.0637e+61,0.044589,-5.55542,-3.20569e+68,3.20569e+68,0.780306,3.69965,2866.8,-2.45183e+75,2.45183e+75,3.69424
239,0.0518263,-4.12701e+61,4.12701e+61,0.0456624,-5.55539,-6.41138e+68,6.41138e+68,0.77996,3.69873,2829.29,-4.90355e+75,4.90355e+75,3.69313
240,0.0525857,-8.25327e+61,8.25327e+61,0.0465917,-5.55537,-1.28228e+69,1.28228e+69,0.779564,3.698,2798.5,-9.80691e+75,9.80691e+75,3.69253
241,0.05332,-1.65053e+62,1.65053e+62,0.0474812,-5.55535,-2.56455e+69,2.56455e+69,0.779156,3.69716,2773.3,-1.96135e+76,1.96135e+76,3.69132
242,0.0540304,-3.30084e+62,3.30084e+62,0.0483449,-5.55533,-5.1291e+69,5.1291e+69,0.778752,3.69635,2752.64,-3.92265e+76,3.92265e+76,3.68988
243,0.0547176,-6.60137e+62,6.60137e+62,0.0491229,-5.55532,-1.02582e+70,1.02582e+70,0.778308,3.6955,2735.74,-7.84522e+76,7.84522e+76,3.68736
244,0.0553823,-1.32022e+63,1.32022e+63,0.0499085,-5.55531,-2.05164e+70,2.05164e+70,0.778026,3.6951,2721.82,-1.56903e+77,1.56903e+77,3.68639
245,0.056025,-2.64038e+63,2.64038e+63,0.0507595,-5.5553,-4.10328e+70,4.10328e+70,0.777654,3.69402,2710.5,-3.13804e+77,3.13804e+77,3.68574
246,0.056647,-5.28066e+63,5.28066e+63,0.0515614,-5.5553,-8.20656e+70,8.20656e+70,0.777337,3.69346,2701.2,-6.27604e+77,6.27604e+77,3.68453
247,0.0572486,-1.05612e+64,1.05612e+64,0.0522607,-5.55529,-1.64131e+71,1.64131e+71,0.777,3.69254,2693.53,-1.2552e+78,1.2552e+78,3.68459
248,0.0578302,-2.11223e+64,2.11223e+64,0.0529644,-5.55529,-3.28263e+71,3.28263e+71,0.776728,3.69196,2687.28,-2.51039e+78,2.51039e+78,3.68309
249,0.0583929,-4.22445e+64,4.22445e+64,0.0537746,-5.55528,-6.56525e+71,6.56525e+71,0.776426,3.69121,2682.19,-5.02077e+78,5.02077e+78,3.68275
250,0.0589374,-8.44892e+64,8.44892e+64,0.0545395,-5.55528,-1.31305e+72,1.31305e+72,0.776112,3.69056,2677.95,-1.00415e+79,1.00415e+79,3.68021
251,0.0594636,-1.68979e+65,1.68979e+65,0.0552741,-5.55528,-2.6261e+72,2.6261e+72,0.775763,3.6899,2674.48,-2.0083e+79,2.0083e+79,3.67932
252,0.0599726,-3.3796e+65,3.3796e+65,0.055953,-5.55528,-5.2522e+72,5.2522e+72,0.775439,3.6892,2671.63,-4.01659e+79,4.01659e+79,3.67937
253,0.0604649,-6.75925e+65,6.75925e+65,0.0565065,-5.55527,-1.05044e+73,1.05044e+73,0.775034,3.68835,2669.29,-8.03317e+79,8.03317e+79,3.67718
254,0.0609411,-1.35186e+66,1.35186e+66,0.0570359,-5.55527,-2.10088e+73,2.10088e+73,0.774632,3.68795,2667.37,-1.60663e+80,1.60663e+80,3.67776
255,0.0614017,-2.70375e+66,2.70375e+66,0.0576624,-5.55527,-4.20176e+73,4.20176e+73,0.774213,3.68747,2665.8,-3.21326e+80,3.21326e+80,3.67576
256,0.0618471,-5.40754e+66,5.40754e+66,0.0581416,-5.55527,-8.40352e+73,8.40352e+73,0.773875,3.94538,1994.21,-6.42382e+80,6.42382e+80,3.92708
257,0.0588362,-1.08868e+67,1.08868e+67,0.0551739,-5.55487,-1.6807e+74,1.6807e+74,0.774003,3.95015,1443.9,-1.28432e+81,1.28432e+81,3.92927
258,0.0559238,-2.18219e+67,2.18219e+67,0.0523427,-5.55454,-3.36141e+74,3.36141e+74,0.774094,3.95396,993.114,-2.56792e+81,2.56792e+81,3.9335
259,0.053107,-4.36562e+67,4.36562e+67,0.0495745,-5.55428,-6.72282e+74,6.72282e+74,0.774248,3.95693,623.76,-5.13464e+81,5.13464e+81,3.93601
260,0.0503826,-8.72683e+67,8.72683e+67,0.0470186,-5.55406,-1.34456e+75,1.34456e+75,0.774297,3.95998,321.05,-1.02673e+82,1.02673e+82,3.93882
261,0.0477473,-1.74402e+68,1.74402e+68,0.0445162,-5.55387,-2.68913e+75,2.68913e+75,0.77445,3.96253,72.9946,-2.05315e+82,2.05315e+82,3.94202
262,0.0451986,-3.48522e+68,3.48522e+68,0.0420609,-5.55373,-5.37825e+75,5.37825e+75,0.774565,3.96479,-130.287,-4.10577e+82,4.10577e+82,3.94357
263,0.0427337,-6.96524e+68,6.96524e+68,0.0396913,-5.55361,-1.07565e+76,1.07565e+76,0.774795,3.96665,-296.953,-8.21067e+82,8.21067e+82,3.94668
264,0.0403494,-1.39214e+69,1.39214e+69,0.0374742,-5.55351,-2.1513e+76,2.1513e+76,0.774878,3.82101,-52.0285,-1.64239e+83,1.64239e+83,3.80389
265,0.0400101,-2.77225e+69,2.77225e+69,0.0371399,-5.55365,-4.3026e+76,4.3026e+76,0.774726,3.81979,149.019,-3.28519e+83,3.28519e+83,3.80563
266,0.0396822,-5.53488e+69,5.53488e+69,0.0369134,-5.55377,-8.60521e+76,8.60521e+76,0.774491,3.81885,313.945,-6.57106e+83,6.57106e+83,3.80498
267,0.0393652,-1.10637e+70,1.10637e+70,0.036651,-5.55387,-1.72104e+77,1.72104e+77,0.774293,3.81865,449.17,-1.31432e+84,1.31432e+84,3.80482
268,0.0390584,-2.21271e+70,2.21271e+70,0.0364619,-5.55395,-3.44208e+77,3.44208e+77,0.774212,3.81813,560.064,-2.62883e+84,2.62883e+84,3.80499
269,0.0387616,-4.42626e+70,4.42626e+70,0.0363486,-5.55402,-6.88416e+77,6.88416e+77,0.7741,3.81768,651.001,-5.25796e+84,5.25796e+84,3.80426
270,0.0384746,-8.85481e+70,8.85481e+70,0.0360425,-5.55407,-1.37683e+78,1.37683e+78,0.773983,3.81736,725.536,-1.05164e+85,1.05164e+85,3.8056
271,0.0381968,-1.77142e+71,1.77142e+71,0.0358203,-5.55412,-2.75367e+78,2.75367e+78,0.773804,3.81709,786.689,-2.10336e+85,2.10336e+85,3.80545
272,0.0379283,-3.54369e+71,3.54369e+71,0.0355847,-5.55415,-5.50733e+78,5.50733e+78,0.773658,3.81713,836.798,-4.20686e+85,4.20686e+85,3.80475
273,0.0376685,-7.08884e+71,7.08884e+71,0.0353132,-5.55418,-1.10147e+79,1.10147e+79,0.773435,3.81697,877.884,-8.41394e+85,8.41394e+85,3.80479
274,0.0374171,-1.41802e+72,1.41802e+72,0.0352224,-5.55421,-2.20293e+79,2.20293e+79,0.77327,3.81666,911.573,-1.68282e+86,1.68282e+86,3.80493
275,0.037174,-2.83645e+72,2.83645e+72,0.0351482,-5.55423,-4.40586e+79,4.40586e+79,0.773083,3.81643,939.196,-3.3657e+86,3.3657e+86,3.80579
276,0.0369389,-5.67359e+72,5.67359e+72,0.0349137,-5.55424,-8.81173e+79,8.81173e+79,0.77288,3.8162,961.844,-6.7315e+86,6.7315e+86,3.80554
277,0.0367114,-1.13483e+73,1.13483e+73,0.034732,-5.55426,-1.76235e+80,1.76235e+80,0.772762,3.81594,980.482,-1.34632e+87,1.34632e+87,3.80454
278,0.0364918,-2.26986e+73,2.26986e+73,0.0346009,-5.55427,-3.52469e+80,3.52469e+80,0.772688,3.81579,995.695,-2.69266e+87,2.69266e+87,3.80635
279,0.036279,-4.54003e+73,4.54003e+73,0.0345044,-5.55428,-7.04938e+80,7.04938e+80,0.772568,3.8156,1008.17,-5.38536e+87,5.38536e+87,3.80554
280,0.0360732,-9.08058e+73,9.08058e+73,0.0344009,-5.55428,-1.40988e+81,1.40988e+81,0.772412,3.81543,1018.43,-1.07708e+88,1.07708e+88,3.80496
281,0.0358744,-1.8162e+74,1.8162e+74,0.0343516,-5.55429,-2.81975e+81,2.81975e+81,0.772271,3.81524,1026.81,-2.15417e+88,2.15417e+88,3.80464
282,0.0356818,-3.63254e+74,3.63254e+74,0.0342138,-5.5543,-5.63951e+81,5.63951e+81,0.772118,3.8154,1033.68,-4.30836e+88,4.30836e+88,3.80437
283,0.0354956,-7.26533e+74,7.26533e+74,0.0341434,-5.5543,-1.1279e+82,1.1279e+82,0.772052,3.81498,1039.34,-8.61674e+88,8.61674e+88,3.8054
284,0.0353157,-1.4531e+75,1.4531e+75,0.0340682,-5.5543,-2.2558e+82,2.2558e+82,0.771818,3.81479,1043.96,-1.72335e+89,1.72335e+89,3.80561
285,0.0351415,-2.90627e+75,2.90627e+75,0.0339627,-5.55431,-4.51161e+82,4.51161e+82,0.77158,3.81468,1047.74,-3.44672e+89,3.44672e+89,3.80606
286,0.034973,-5.81265e+75,5.81265e+75,0.0338909,-5.55431,-9.02321e+82,9.02321e+82,0.771352,3.81462,1050.84,-6.89344e+89,6.89344e+89,3.8051
287,0.03481,-1.16255e+76,1.16255e+76,0.0337737,-5.55431,-1.80464e+83,1.80464e+83,0.77124,3.81445,1053.41,-1.37869e+90,1.37869e+90,3.80552
288,0.0346525,-2.32513e+76,2.32513e+76,0.0336453,-5.55431,-3.60928e+83,3.60928e+83,0.771186,3.81426,1055.49,-2.75739e+90,2.75739e+90,3.80439
289,0.0345,-4.65031e+76,4.65031e+76,0.0336008,-5.55431,-7.21857e+83,7.21857e+83,0.771086,3.81392,1057.23,-5.51478e+90,5.51478e+90,3.80443
290,0.0343527,-9.30069e+76,9.30069e+76,0.0334274,-5.55431,-1.44371e+84,1.44371e+84,0.770963,3.81364,1058.65,-1.10296e+91,1.10296e+91,3.80533
291,0.0342103,-1.86015e+77,1.86015e+77,0.0332237,-5.55431,-2.88743e+84,2.88743e+84,0.77078,3.81375,1059.75,-2.20591e+91,2.20591e+91,3.80527
292,0.0340721,-3.72033e+77,3.72033e+77,0.0330707,-5.55431,-5.77485e+84,5.77485e+84,0.770611,3.81369,1060.65,-4.41183e+91,4.41183e+91,3.80566
293,0.0339385,-7.44071e+77,7.44071e+77,0.0329306,-5.55432,-1.15497e+85,1.15497e+85,0.770378,3.81345,1061.43,-8.82367e+91,8.82367e+91,3.806
294,0.0338094,-1.48815e+78,1.48815e+78,0.0327515,-5.55432,-2.30994e+85,2.30994e+85,0.770253,3.81332,1062.09,-1.76473e+92,1.76473e+92,3.80557
295,0.0336848,-2.97631e+78,2.97631e+78,0.0327334,-5.55432,-4.61988e+85,4.61988e+85,0.770082,4.02765,489.33,-3.5282e+92,3.5282e+92,4.02109
296,0.0306134,-5.98639e+78,5.98639e+78,0.0296912,-5.55397,-9.23977e+85,9.23977e+85,0.770436,4.03574,19.9219,-7.05432e+92,7.05432e+92,4.02487
297,0.0276427,-1.19955e+79,1.19955e+79,0.0267756,-5.5537,-1.84795e+86,1.84795e+86,0.770625,4.03965,-364.669,-1.41052e+93,1.41052e+93,4.02707
298,0.0247695,-2.39968e+79,2.39968e+79,0.0238618,-5.55347,-3.69591e+86,3.69591e+86,0.770907,4.04349,-679.876,-2.82049e+93,2.82049e+93,4.02962
299,0.0219904,-4.79726e+79,4.79726e+79,0.0210326,-5.55328,-7.39181e+86,7.39181e+86,0.771222,4.04668,-938.22,-5.64005e+93,5.64005e+93,4.03428
300,0.0193024,-9.5881e+79,9.5881e+79,0.0184521,-5.55312,-1.47836e+87,1.47836e+87,0.771559,4.04954,-1149.98,-1.12786e+94,1.12786e+94,4.03633
301,0.0167025,-1.91628e+80,1.91628e+80,0.0157988,-5.553,-2.95673e+87,2.95673e+87,0.771869,4.05209,-1323.57,-2.25547e+94,2.25547e+94,4.03885
302,0.0141878,-3.83009e+80,3.83009e+80,0.0133317,-5.55289,-5.91345e+87,5.91345e+87,0.772124,4.05501,-1465.88,-4.51054e+94,4.51054e+94,4.04128
303,0.0117556,-7.65586e+80,7.65586e+80,0.0110196,-5.55281,-1.18269e+88,1.18269e+88,0.772411,3.91303,-1201.64,-9.02259e+94,9.02259e+94,3.90026
304,0.0113703,-1.52467e+81,1.52467e+81,0.0107062,-5.55297,-2.36538e+88,2.36538e+88,0.772439,3.91101,-984.768,-1.80476e+95,1.80476e+95,3.90199
305,0.0109975,-3.04422e+81,3.04422e+81,0.0102904,-5.5531,-4.73076e+88,4.73076e+88,0.772422,3.91022,-806.878,-3.60993e+95,3.60993e+95,3.90228
306,0.010637,-6.08544e+81,6.08544e+81,0.00997714,-5.5532,-9.46152e+88,9.46152e+88,0.772393,3.90981,-660.974,-7.22053e+95,7.22053e+95,3.90133
307,0.0102883,-1.21711e+82,1.21711e+82,0.00963232,-5.55329,-1.8923e+89,1.8923e+89,0.772318,3.90967,-541.312,-1.44421e+96,1.44421e+96,3.90181
308,0.00995101,-2.43477e+82,2.43477e+82,0.00932344,-5.55336,-3.78461e+89,3.78461e+89,0.772346,3.90979,-443.177,-2.88861e+96,2.88861e+96,3.90245
309,0.0096248,-4.87093e+82,4.87093e+82,0.00908265,-5.55342,-7.56922e+89,7.56922e+89,0.772432,3.90971,-362.698,-5.77751e+96,5.77751e+96,3.90374
310,0.00930928,-9.7446e+82,9.7446e+82,0.00874268,-5.55347,-1.51384e+90,1.51384e+90,0.772475,3.90987,-296.701,-1.15555e+97,1.15555e+97,3.90259
311,0.0090041,-1.94941e+83,1.94941e+83,0.00847901,-5.55351,-3.02769e+90,3.02769e+90,0.772422,3.90995,-242.581,-2.31118e+97,2.31118e+97,3.90348
312,0.00870893,-3.89968e+83,3.89968e+83,0.00820908,-5.55354,-6.05537e+90,6.05537e+90,0.77238,3.90988,-198.202,-4.62248e+97,4.62248e+97,3.90278
313,0.00842344,-7.80081e+83,7.80081e+83,0.00801332,-5.55356,-1.21107e+91,1.21107e+91,0.772375,3.91,-161.811,-9.24518e+97,9.24518e+97,3.90434
314,0.00814731,-1.5604e+84,1.5604e+84,0.00778053,-5.55359,-2.42215e+91,2.42215e+91,0.772281,3.91014,-131.971,-1.84907e+98,1.84907e+98,3.9042
315,0.00788022,-3.12121e+84,3.12121e+84,0.00744997,-5.5536,-4.8443e+91,4.8443e+91,0.772193,3.91024,-107.468,-3.6982e+98,3.6982e+98,3.90398
316,0.00762208,-6.24307e+84,6.24307e+84,0.0071784,-5.55362,-9.6886e+91,9.6886e+91,0.772212,3.91041,-87.4112,-7.39649e+98,7.39649e+98,3.904
